Submitted,formulary_name,Company,Company_other,Formulation,Formulation_other,AI_English,AI_English2,percentage,percentage2,Biocontrol,epa_id,FRAC1,frac_code,warning,Targetdiseases,disease_Suppress,targetdiseases_alt,agchem_rate_lo_nond,targetdiseases_other,Disease_Suppress_other,agchem_rate_hi_nond,agchem_rate_type,agchem_dilution_ratio,unit_of_application_alt,recommended_dose,rei,REI2,phi,PHI2,application_number,total_application,application_number2,total_application2,application_method,application_method_alt,price_estimate,Comments_Mizuho,Referencewebpage,labeldate,File,Page Title,FLabel,FSDS,Submitted Login,Submitted From
2017-12-01 16:59:03 +00:00,"Inspire Super	",Syngenta Crop Protection,,Concentrate solutions (C or LC),N/A,Difenoconazole,Cyprodinil,8.4,24.1,No,100-1317,3,9,Caution,"Alternaria, Angular leaf spot, Anthracnose, Black rot, Botrytis, Powdery mildew, Rotbrenner, Septoria, Other",,,16,Leaf Blight,,20,floz/acre,,,18,12,,14,,0,80,,,"Spray application (Air), Soil application (drench)",,1,,https://home.agrian.com/,2/13/2015,,Grape Fungicide Entry Form (US),Inspire-Super_Label.pdf,Inspire_Super_MSDS.pdf,,204.111.240.50
2017-12-01 14:48:05 +00:00,"Forum(R) Fungicide	",BASF,,Other,Suspension,Dimethomorph,,43.5,,No,241-427,40,,Caution,Downy mildew,,,6,,,6,floz/acre,,,6,12,,14,,4,24,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,4/26/2015,,Grape Fungicide Entry Form (US),ForumR_Label.pdf,ForumR_MSDS.pdf,,204.111.240.50
2017-11-29 16:05:27 +00:00,Drexel Suffa,Drexel Chemical Company,,Concentrate solutions (C or LC),N/A,Elemental sulfur,,52,,No,19713-39,M2,,Caution,"Phomopsis (aka dead arm), Powdery mildew",,,0.8,,,1,gals/acre,,,0.9,24,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,8/10/2016,,Grape Fungicide Entry Form (US),Drexel-SuffaR_Label.pdf,Drexel_SuffaR1i_MSDS.pdf,,204.111.240.50
2017-06-22 15:54:00 +00:00,"Reason 500 SC Fungicide	",Bayer CropScience,,Concentrate solutions (C or LC),NA,Fenamidone,,44.4,,No,264-695,11,,Caution,Downy mildew,,,2.7,,,2.7,floz/acre,,,2.7,12,,30,,0,8.1 fl oz,,,"Soil application (drench), Aerial",,1,,https://home.agrian.com/,4/15/2017,,Grape Fungicide Entry Form (US),Reason_500_SC_Fungicide_Label.pdf,Reason_500_SC1e_Fungicide_MSDS.pdf,,4.30.36.70
2017-11-29 17:54:54 +00:00,"Elevate 50WDG	",Alysta LifeScience North America,,No descriptions,N/A,Fenhexamid,,50,,No,66330-35,17,,Caution,"Botrytis, Powdery mildew",,,1,,,1,lbs/acre,,,1,12,,0,,2,3,,,Spray application (Air),,1,,https://home.agrian.com/,2/11/2015,,Grape Fungicide Entry Form (US),Elevate_50WDG1_Label.pdf,Elevate_50WDG1_MSDS.pdf,,204.111.240.50
2017-12-05 16:24:23 +00:00,"Luna Experience	",Bayer CropScience,,Other,Suspension,Fluopyram,Tebuconazole,17.6,17.6,No, 264-1091 ,7,3,Caution,"Phomopsis (aka dead arm), Other",,,8.6,leaf spot,,8.6,floz/acre,,,8.6,12,,14,,2,34,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,10/1/2016,,Grape Fungicide Entry Form (US),LunaExperience_Label.pdf,LunaExperience_MSDS.pdf,,204.111.240.50
2017-12-05 16:24:28 +00:00,"Luna Experience	",Bayer CropScience,,Other,Suspension,Fluopyram,Tebuconazole,17.6,17.6,No, 264-1091 ,7,3,Caution,"Botrytis, Sour rot, Other",,,8,Gray mold,,8.6,floz/acre,,,8.3,12,,14,,2,34,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,10/1/2016,,Grape Fungicide Entry Form (US),LunaExperience_Label.pdf,LunaExperience_MSDS.pdf,,204.111.240.50
2017-12-05 16:34:05 +00:00,"Luna Privilege	",Bayer CropScience,,No descriptions,N/A,Fluopyram,,41.5,,No, 264-1078,7,,Caution,"Botrytis, Other","Black rot, Eutypa (aka dead arm)",,6,Gray mold,,6.84,floz/acre,,,6.4,12,,7,,0,13.7,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,4/1/2016,,Grape Fungicide Entry Form (US),LunaPrivilege_label.pdf,LunaPrivilege_MSDS.pdf,,204.111.240.50
2017-12-05 16:24:32 +00:00,"Luna Experience	",Bayer CropScience,,Other,Suspension,Fluopyram,Tebuconazole,17.6,17.6,No, 264-1091 ,7,3,Caution,Powdery mildew,,,6,,,8.6,floz/acre,,,7.3,12,,14,,2,34,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,,10/1/2016,,Grape Fungicide Entry Form (US),LunaExperience_Label.pdf,LunaExperience_MSDS.pdf,,204.111.240.50
2017-12-05 16:34:18 +00:00,"Luna Privilege	",Bayer CropScience,,No descriptions,N/A,Fluopyram,,41.5,,No,264-1078,7,,Caution,Powdery mildew,"Black rot, Eutypa (aka dead arm)",,3.2,,,6.84,floz/acre,,,5,12,,7,,0,13.7,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,4/1/2016,,Grape Fungicide Entry Form (US),LunaPrivilege_label.pdf,LunaPrivilege_MSDS.pdf,,204.111.240.50
2017-12-11 14:40:44 +00:00,"Topguard Fungicide Specialty Crops	",FMC Corporation,,Other,Suspension,Flutriafol,,11.8,,No,279-3557,3,,Caution,"Black rot, Powdery mildew",,,8,,,10,floz/acre,,,9,120,12 (for other activities),14,,6,60,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,2/10/2017,,Grape Fungicide Entry Form (US),TOPGUARD1_Label.pdf,TOPGUARD_MSDS.pdf,,204.111.240.50
2017-07-10 17:35:37 +00:00,"Rhyme	",FMC Corporation,,Other,Liquid,Flutriafol,,22.7,,No,279-3588,3,,Caution,"Black rot, Powdery mildew",,,4,,,5,floz/acre,,,4.5,12,The REI is 5 days for girdling or turning of grapes,14,,6,30,,No single application may exceed 5 fl. oz. of product/A,Spray application (Air),,1,,https://home.agrian.com/,6/13/2016,,Grape Fungicide Entry Form (US),Rhyme1_Label.pdf,Phyton_27_AG_MSDS.pdf,,4.30.36.70
2017-12-06 15:10:58 +00:00,"Merivon(R) Xemium(R) Brand Fungicide	",BASF,,Other,Suspension,Fluxapyroxad,Pyraclostrobin,21.26,21.26,No,7969-310,11,7,Warning,Powdery mildew,,,4,,,5.5,floz/acre,,,4.75,12,,14,,6,33,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,11/28/2016,,Grape Fungicide Entry Form (US),Merivon_Label.pdf,Merivon_MSDS.pdf,,204.111.240.50
2017-11-13 17:19:36 +00:00,"Brandt Organics Aleo	",Brandt Consolidated,,No descriptions,N/A,Garlic Oil,,78,,No,N/A,N/A,,Warning,Other,"Botrytis, Fusarium, Other",,3,Plasmopara viticola,,6,floz/acre,,,4.5,0,,0,,0,0,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,4/1/2017,,Grape Fungicide Entry Form (US),Brandt_Organics_Aleo1_Label.pdf,Brandt_Organics_Aleo_MSDS.pdf,,204.111.240.50
2017-12-06 18:58:50 +00:00,"OxiDate 2.0	",Others,BioSafe Systems,Concentrate solutions (C or LC),N/A,Hydrogen dioxide,Peroxyacetic Acid,27.1,2,No,70299-12,N/A,,Danger,"Black rot, Botrytis, Downy mildew, Powdery mildew, Sour rot",,,,,,,floz/acre,200,,0.25,0,,0,,0,0,,,"Spray application (Air), Soil application (drench), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,0001-01-01,,Grape Fungicide Entry Form (US),OxiDate_2.0_Label.pdf,OxiDate_2.0_MSDS.pdf,,204.111.240.50
2017-07-19 17:27:01 +00:00,Rovral Brand 4 Flowable Fungicide,FMC Corporation,,No descriptions,NA,Iprodione,,41.6,,No,279-9564,2,,Caution,Botrytis,,,50,,,50,gals/acre,,,50,48,,7,,4,0,,,Spray application (Air),,1,,https://home.agrian.com/,2/1/2012,,Grape Fungicide Entry Form (US),Rovral_Brand_4_Flowable_Fungicide_Label2r.pdf,Rovral_Brand_4_Flowable1_Fungicide_MSDS.pdf,,4.30.36.70
2017-12-06 15:27:55 +00:00,"Meteor	",United Phosphorus Inc (UPI),,No descriptions,N/A,Iprodione,,41.6,,No,70506-243,2,,Caution,Botrytis,,,1.5,,,2,pt/acre,,,1.75,48,,7,,4,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,7/1/2015,,Grape Fungicide Entry Form (US),Meteor_Label.pdf,Meteor_MSDS.pdf,,204.111.240.50
2017-12-06 17:27:42 +00:00,"Nevado 4F	",Makhteshim Agan,,No descriptions,N/A,Iprodione,,41.6,,No,66222-144,2,,Caution,Botrytis,,,1.5,,,2,pt/acre,,,1.75,48,,7,,4,0,,,"Spray application (Air), Chemigation/irrigation",,1,,https://home.agrian.com/,9/16/2008,,Grape Fungicide Entry Form (US),Nevado4F_Label.pdf,Nevado_4F_MSDS.pdf,,204.111.240.50
2017-12-01 17:56:22 +00:00,"KENJA 400SC	",Summit Agro USA,,No descriptions,Suspension,Isofetamid,,36,,No,71512-22-88783,7,,Caution,"Anthracnose, Botrytis, Powdery mildew",,,20,,,22,floz/acre,,,21,12,,14,,0,66,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,4/20/2017,,Grape Fungicide Entry Form (US),KENJA400SC_Label.pdf,KENJA400SC_MSDS.pdf,,204.111.240.50
2017-08-22 17:47:02 +00:00,"Sovran Fungicide	",BASF,,No descriptions,NA,kresoxim-methy,,50,,No,7969-154,11,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew, Other",Botrytis,,3.2,Leaf spot,,4.8,oz/acre,,,4,12,,14,,4,25.6,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,1/1/2008,,Grape Fungicide Entry Form (US),Sovranr_Fungicide_7969-154_Label.pdf,Sovranr_Fungicide_7969-154_MSDS.pdf,,204.111.240.50
2017-08-22 17:34:27 +00:00,"Sovran(R) Fungicide	",Cheminova,,No descriptions,NA,kresoxim-methyl,,50,,No,7969-154-67760,11,,Caution,"Black rot, Powdery mildew",Botrytis,,3.2,,,4.8,oz/acre,,,4,12,,14,,4,6.4,,,"Spray application (Air), Aerial",,1,,,1/1/2013,,Grape Fungicide Entry Form (US),SovranR_Fungicide_Label.pdf,SovranR_1Fungicide_MSDS.pdf,,204.111.240.50
2017-09-12 17:50:15 +00:00,"Vacciplant	",Others,Laboratories Goemar S.A.,Other,Water soluble liquid,Laminarin,,3.51,,No,83941-2,P4,,Caution,Powdery mildew,,,14,,,14,floz/acre,,,14,4,,0,,10,0,,,Spray application (Air),,1,,https://home.agrian.com/,3/1/2012,,Grape Fungicide Entry Form (US),Vabro_Label.pdf,Vabro1_MSDS.pdf,,204.111.240.50
2017-07-10 17:52:04 +00:00,"Ridomil Gold MZ WG	",Syngenta Crop Protection,,Other,Dry,Mancozeb,Mefenoxam,64,4,No,100-1269,4,M3,Caution,Downy mildew,,,2.5,,,2.5,lbs/acre,,,2.5,48,,66,,4,10,,3.2 (If tank-mixed with other products containing EBDC active ingredient),"Spray application (Air), Soil application (drench), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,8/3/2015,,Grape Fungicide Entry Form (US),Ridomil_Gold_MZ_WG_Supplemental_Label1k.pdf,Ridomil_Gold_MZ_WG1a_MSDS.pdf,,4.30.36.70
2017-12-01 15:45:53 +00:00,"Gavel 75DF	",Gowan Company,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Mancozeb,Zoxamide,66.7,8.3,No,10163-6414,M3,22,Caution,"Botrytis, Downy mildew, Phomopsis (aka dead arm)",,,2,,,2.5,lbs/acre,,,2.25,48,,66,,6,15,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,2/12/2009,,Grape Fungicide Entry Form (US),Gavel_75DF_Label.pdf,Gavel-75DF_MSDS.pdf,,204.111.240.50
2017-12-06 14:20:46 +00:00,"Manzate Pro-Stick	",United Phosphorus Inc (UPI),,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Mancozeb,,75,,No,70506-234,M3,,Caution,"Black rot, Botrytis, Downy mildew, Phomopsis (aka dead arm)",,,1.5,,,4,lbs/acre,,,2.75,24,,66,,0,18,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,12/3/2014,,Grape Fungicide Entry Form (US),ManzateProStick_Label.pdf,Manzate_Pro-Stick_MSDS.pdf,,204.111.240.50
2017-12-01 18:19:00 +00:00,"Koverall	",Cheminova,,No descriptions,N/A,Mancozeb,,75,,No,67760-110,M3,,Caution,"Black rot, Botrytis, Downy mildew, Phomopsis (aka dead arm)",,,1.5,,,4,lbs/acre,,,2.75,24,,66,,0,24,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,12/19/2013,,Grape Fungicide Entry Form (US),Koverall_Label.pdf,Koverall_MSDS.pdf,,204.111.240.50
2017-12-01 14:40:48 +00:00,"Fortuna 75 WDG	",Others,"Agria Canada, Inc.",No descriptions,N/A,Mancozeb,,75,,No,89333-1,M3,,Caution,"Black rot, Botrytis, Downy mildew, Phomopsis (aka dead arm)",,,1.5,,,4,lbs/acre,,,2.75,24,,66,,0,24,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,3/1/2015,,Grape Fungicide Entry Form (US),Fortuna_75_WDG_Label1.pdf,fortunamsds75wdg_MSDS.pdf,,204.111.240.50
2017-11-27 17:51:47 +00:00,"Dithane M45	",Dow AgroSciences,,No descriptions,N/A,Mancozeb,,80,,No,62719-387,M3,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Other",,,1.5,bunch rot,,4,lbs/acre,,,2.75,24,,66,,0,24,,,Spray application (Air),,1,,https://home.agrian.com/,1/8/2007,,Grape Fungicide Entry Form (US),Dithane-M45_label.pdf,Dithane-M-45-MSDS.pdf,,204.111.240.50
2017-11-27 17:30:55 +00:00,"Dithane DF Rainshield	",Dow AgroSciences,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Mancozeb,,75,,No,62719-402 ,M3,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Other",,,1.5,bunch rot,,4,lbs/acre,,,2.75,24,,66,,0,24,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,8/17/2009,,Grape Fungicide Entry Form (US),Dithane-DF-Rainshield-Label.pdf,Dithane-DF-Rainshield-MSDS.pdf,,204.111.240.50
2017-07-19 17:00:22 +00:00,"Roper DF Rainshield	",Loveland Products,,Water-Dispersible Granules or Dry Flowables (WDG or DF),NA,Mancozeb,Ethylene bisdithiocarbamate ion ,15,58.1,No,34704-1063,M3,7,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Other",,,1.5,Bunch rot,,4,lbs/acre,,,3,24,,66,,0,24,,,Spray application (Air),,1,,https://home.agrian.com/,1/26/2017,,Grape Fungicide Entry Form (US),Roper_DF_Rainshield_Label.pdf,Roper_DF_Rainshield_MSDS.pdf,,4.30.36.70
2017-06-16 17:49:27 +00:00,"Penncozeb 80WP	",United Phosphorus Inc (UPI),,Other,Dry,Mancozeb,Ethylenebisdithiocarbamate ,80,62,No,70506-183,M3,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm)",Other,,1.5,Bunch Rot,,4,lbs/acre,,,2.5,24,,66,66 days of harvest,6,0,,,Spray application (Air),,1,,http://agrian.com,1/24/2014,,Grape Fungicide Entry Form (US),Penncozeb_80WP_Label.pdf,Penncozeb_80WP_MSDS.pdf,,4.30.36.70
2017-12-05 18:49:31 +00:00,"Manzate Max	",United Phosphorus Inc (UPI),,No descriptions,N/A,Mancozeb,,37,,No,70506-194,M3,,Caution,"Black rot, Botrytis, Downy mildew, Phomopsis (aka dead arm)",,,1.2,,,3.2,qt/acre,,,2.2,24,,66,,0,19.2,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,12/10/2014,,Grape Fungicide Entry Form (US),Manzate_Label.pdf,Manzate_Max_MSDS.pdf,,204.111.240.50
2017-11-27 17:43:24 +00:00,"Dithane F-45 Rainshield	",Dow AgroSciences,,Flowables (F or L),N/A,Mancozeb,,37,,No,62719-396,M3,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Other",,,1.2,bunch rot,,3.2,qt/acre,,,2.2,24,,66,,6,19.2,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,4/5/2016,,Grape Fungicide Entry Form (US),Dithane-F-45_Label.pdf,Dithane-F-45-Rainshield-MSDS.pdf,,204.111.240.50
2017-06-16 17:41:22 +00:00,Penncozeb 75DF,United Phosphorus Inc (UPI),,Water-Dispersible Granules or Dry Flowables (WDG or DF),NA,Mancozeb: ,Manganese++ ,75,15,No,70506-185 ,M3,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Other",,,1.5,Bunch Rot,,4,lbs/acre,,,2.5,24,,66,66 days of harvest,25.6,0,,,Spray application (Air),,1,,http://agrian.com,12/3/2014,,Grape Fungicide Entry Form (US),Penncozeb_75DF1h_Label.pdf,Penncozeb_75DF_MSDS6.pdf,,4.30.36.70
2018-02-10 14:01:08 +00:00,Intuity,Valent USA,,Other,liquid,Mandestrobin,,43.4,,No,59639-198,11,,Caution,Botrytis,Powdery mildew,,6,,,6,floz/acre,,,6,12,,10,,3,18,,,Spray application (Air),,1,,,1/1/2017,,,PROLIVO_300SC_Label.pdf,PROLIVO_300SC_MSDS.pdf,,2601:5ce:4001:e661:39f6:3be5:7fde:ff23
2017-07-06 17:45:12 +00:00,Revus Top,Syngenta Crop Protection,,Other,Liquid,Mandipropamid,Difenoconazole,21.9,21.9,No,100-1278,3,40,Caution,"Alternaria, Angular leaf spot, Anthracnose, Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew, Rotbrenner, Septoria, Other",,,7,Leaf blight,,7,floz/acre,,,7,12,,14,,2,28,,,Spray application (Air),,1,,,6/26/2015,,Grape Fungicide Entry Form (US),Revus_Top_Label.pdf,Revus_Top_MSDS.pdf,,4.30.36.70
2017-07-19 15:30:48 +00:00,"Ridomil Gold SL	",Syngenta Crop Protection,,"Concentrate solutions (C or LC), Other",NA,Mefenoxam,,45.3,,No, 100-1202 ,4,,Caution,Other,,,1.8,Root and Crown Rot,,1.8,lbs/acre,,,1.8,48,,60,,0,5.4lb ai/A per crop,,,"Spray application (Air), Soil application (drench), Chemigation/irrigation",,1,,https://home.agrian.com/,6/23/2015,,Grape Fungicide Entry Form (US),Ridomil_Gold_SL_Label.pdf,Ridomil_Gold_SL_MSDS.pdf,,4.30.36.70
2017-09-12 15:39:24 +00:00,"Ultra Flourish	",NuFarm Americas,,No descriptions,NA,Mefenoxam,,25.1,,No,55146-73,4,,Warning,Other,,,7.2,Root rot,Crown rot,7.2,qt/acre,,,7.2,48,,60,,0,21.6 per crop for soil application ,,,"Soil application (drench), other",Banded,1,,https://home.agrian.com/,3/4/2014,,Grape Fungicide Entry Form (US),Ultra_Flourish_Label.pdf,Ultra_Flourish1_MSDS.pdf,,204.111.240.50
2017-10-17 17:45:29 +00:00,"Vivando(R) Fungicide	",BASF,,Other,Suspension Concentrate,metrafenone:,,25.2,,No,7969-284,U08,,Caution,Powdery mildew,,,15.4,,,15.4,floz/acre,,,15.4,12,,14,,3,46.2,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,4/1/2016,,Grape Fungicide Entry Form (US),Vivando.pdf,Vivando-SDS.pdf,,204.111.240.50
2017-09-12 17:36:53 +00:00,"Ultra-Pure(R) Oil Horticultural Insecticide, Miticide and Fungicide	",BASF,,No descriptions,NA,Mineral Oil,,98,,No,69526-5-499,NC,,Caution,Powdery mildew,,,2,,,2,gals/acre,,,2,4,,60,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,5/1/2015,,Grape Fungicide Entry Form (US),Ultra-PureR_Oil_Horticultural_Insecticide_Miticide_and_Fungicide_Label.pdf,Ultra-PureR_Oil_Horticultural_Insecticide_Miticide__Fungicide_MSDS.pdf,,204.111.240.50
2017-12-01 16:05:23 +00:00,"Glacial Spray Fluid	",Loveland Products,,No descriptions,N/A,Mineral Oil,,98.4,,No,34704-849,NC,,Caution,Powdery mildew,,,1,,,2,gals/acre,,,1.5,4,,60 (for table grapes),,0,0,,,"Spray application (Air), Soil application (drench), Aerial",,1,,https://home.agrian.com/,8/18/2010,,Grape Fungicide Entry Form (US),GlacialSprayFluid_label.pdf,Glacial-Spray-Fluid_MSDS.pdf,,204.111.240.50
2017-11-13 16:51:37 +00:00,"BioCover MLT	",Loveland Products,,No descriptions,N/A,Mineral Oil,,98,,No,34704-805,NC,,Caution,Powdery mildew,,,1,,,3,gals/acre,,,2,4,,0,60 (for table grapes),0,0,,,Spray application (Air),,1,,https://home.agrian.com/,8/17/2010,,Grape Fungicide Entry Form (US),BioCover_MLT_Label3.pdf,BioCover_MLT_MSDS3.pdf,,204.111.240.50
2017-09-12 15:04:57 +00:00,TriTek,Brandt Consolidated,,No descriptions,NA,Mineral Oil,,80,,No,48813-1,NC,,Caution,"Botrytis, Powdery mildew",,,1,,,2,gals/acre,,,1.5,4,,0,,0,0,,,"Spray application (Air), Aerial, other",Ground,1,,https://home.agrian.com/,2/1/2011,,Grape Fungicide Entry Form (US),TriTek_Label.pdf,TriTek1e_MSDS.pdf,,204.111.240.50
2017-08-30 17:57:48 +00:00,"SuffOil-X	",BioWorks,,No descriptions,NA,Mineral Oil,,80,,No,48813-1-68539,NC,,Caution,"Botrytis, Powdery mildew",,,1,,,2,gals/acre,,,1.5,4,,0,,0,0,,,"Spray application (Air), Soil application (drench), Aerial",,1,,https://home.agrian.com/,5/18/2015,,Grape Fungicide Entry Form (US),SuffOil-X1_Label.pdf,SuffOil-X1_MSDS.pdf,,204.111.240.50
2017-06-21 18:05:11 +00:00,PureSpray GREEN,Petro Canda,,Other,Liquid,Mineral Oil,,98,,No,69526-9,NC,,Caution,"Botrytis, Powdery mildew",,,0.75,,,0.75,gals/acre,,,0.75,4,,14,,0,0,,,Spray application (Air),,1,,,8/9/2011,,Grape Fungicide Entry Form (US),PureSpray_GREEN_Label.pdf,PureSpray_GREEN_MSDS.pdf,,4.30.36.70
2017-11-29 15:53:42 +00:00,"Drexel Phiticide	",Drexel Chemical Company,,Concentrate solutions (C or LC),N/A,"Mono- and dibasic sodium, potassium, and ammonium phosphites",,56.2,,No,19713-625,33,,Caution,Downy mildew,,,2.5,,,5,pt/acre,,,3.75,4,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,8/10/2016,,Grape Fungicide Entry Form (US),Drexel_Phiticide2TM_Label.pdf,Drexel_PhiticideTM1g_MSDS.pdf,,204.111.240.50
2017-06-20 17:34:17 +00:00,Phostrol,NuFarm Americas,,Other,Liquid,"Mono- and dibasic sodium, potassium, and ammonium phosphites",,53.6,,No,55146-83,33,,Caution,Downy mildew,,,2.5,,,5,pt/acre,,,3.5,4,,0,,0,10,,,Spray application (Air),,1,,https://home.agrian.com/,7/2/2014,,Grape Fungicide Entry Form (US),Phostrol_Label.pdf,Phostrol_MSDS.pdf,,4.30.36.70
2017-12-01 15:05:04 +00:00,"Fosphite	",JH Biotech,,No descriptions,N/A,Mono- and dipotassium salts of Phosphorous Acid,,53,,No,68573-2,33,,Caution,"Fusarium, Other",,,1,Phytophthora,"Pythium, Rhizoctonia",3,qt/acre,,,2,4,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial, other","Root Dip, Trunk Injection",1,,https://home.agrian.com/,1/1/2012,,Grape Fungicide Entry Form (US),Fosphite_Label1f.pdf,Fosphite_MSDS.pdf,,204.111.240.50
2017-06-22 13:40:50 +00:00,Rampart,Loveland Products,,Other,Liquid,Mono- and dipotassium salts of Phosphorous Acid,,53,,No,34704-924,33,,Caution,"Downy mildew, Fusarium, Powdery mildew",,,1,,,3,qt/acre,,,2,4,,3,,0,0,,,"Aerial, other","Root dip, Trunk injection, Foliar, Irrigation",1,,https://home.agrian.com/,7/29/2015,,Grape Fungicide Entry Form (US),Rampart_Label.pdf,Rampart_MSDS.pdf,,4.30.36.70
2017-12-01 15:05:12 +00:00,"Fosphite	",JH Biotech,,No descriptions,N/A,Mono- and dipotassium salts of Phosphorous Acid,,53,,No,68573-2,33,,Caution,"Downy mildew, Powdery mildew",,,,,,,,,,2,4,,0,,0,0,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,1/1/2012,,Grape Fungicide Entry Form (US),Fosphite_Label1f.pdf,Fosphite_MSDS.pdf,,204.111.240.50
2017-12-06 19:03:52 +00:00,"OxiPhos	",Others,BioSafe Systems,Concentrate solutions (C or LC),N/A,Mono- and di-potassium salts of Phosphorous Acid,Hydrogen Peroxide,27.1,14,No,70299-22,33,,Danger,"Downy mildew, Powdery mildew",,,2.5,,,5,qt/acre,,,3.75,4,,0,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,7/24/2014,,Grape Fungicide Entry Form (US),OxiPhos_Label.pdf,OxiPhos_MSDS.pdf,,204.111.240.50
2017-12-01 15:35:09 +00:00,"Fungi-Phite	",Vedersian Life Sciences,,Concentrate solutions (C or LC),N/A,Mono- and di-potassium salts of Phosphorous Acid,,45.5,,No,73771-5,33,,Caution,Downy mildew,Powdery mildew,,1.5,,,2,qt/acre,,,1.75,4,,0,,6,0,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,12/22/2015,,Grape Fungicide Entry Form (US),Fungi-Phite_Label.pdf,Fungi-Phite_MSDS.pdf,,204.111.240.50
2017-12-11 16:43:34 +00:00,"Confine Extra	",Winfield Solutions,,Concentrate solutions (C or LC),N/A,Mono- and di-potassium salts of Phosphorous Acid,,53,,No,1381-244,33,,Caution,"Fusarium, Other",,,1,Phytophthora,Pythium,3,qt/acre,,,2,4,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial, other","Root Dip, Trunk Injection",1,,https://home.agrian.com/,0001-01-01,,Grape Fungicide Entry Form (US),Confine-Extra_Label.pdf,Confine_Extra_MSDS1r.pdf,,204.111.240.50
2017-12-11 16:18:28 +00:00,"Confine Extra	",Winfield Solutions,,Concentrate solutions (C or LC),N/A,Mono- and di-potassium salts of Phosphorous Acid,,53,,No,1381-244,33,,Caution,"Downy mildew, Powdery mildew",,,1,,,3,qt/acre,,,2,4,,0,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,0001-01-01,,Grape Fungicide Entry Form (US),Confine-Extra_Label.pdf,Confine_Extra_MSDS1r.pdf,,204.111.240.50
2017-12-01 15:34:38 +00:00,"Fungi-Phite	",Vedersian Life Sciences,,Concentrate solutions (C or LC),N/A,Mono- and di-potassium salts of Phosphorous Acid,,45.5,,No,73771-5,33,,Caution,Other,,,1,Root Rots,,1.5,qt/acre,,,1.25,4,,0,0,4,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,12/22/2015,,Grape Fungicide Entry Form (US),Fungi-Phite_Label.pdf,Fungi-Phite_MSDS.pdf,,204.111.240.50
